method,importance,p_value,score,elapsed,correlation,correlation_group,n_samples,prob_data,group_based,group_stack,iteration
LOCO-DNN,0.249214682273852,0.401725879821773,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.947812283221715,0.172187284589274,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.41420010403917,0.0794328838834699,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.591095853246177,0.277563491707932,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.12610712331932,0.130738188239314,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.269808477896397,0.606206411050531,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.923993560942153,0.178304349120943,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.50975567976637,0.305393749200227,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-1.33621354202117,0.908497299617544,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.12976490352639,0.129967614278021,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.09767752683063,0.136835863099987,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.468405048185483,0.679996194311712,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,2.01536728542738,0.0226056899080105,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.955744164171277,0.170180545279765,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,2.14960300848615,0.0163968127287385,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.462210905223499,0.677782489519019,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.156944127413021,0.562276001320455,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.399298202225316,0.345050841590668,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,6.16991528279046,1.87714872137355e-09,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.08664984388302,0.980903077157659,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,1.66344499537804,0.0488987036415309,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,3.76600633133799,0.000109185478788065,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-0.691163681774716,0.754865919919365,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,6.03359057756131,3.85059765116412e-09,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-0.884928235103473,0.81136834017517,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,1.51652391213356,0.0654869119090007,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,2.33487185630824,0.0102734356285619,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,4.93403626678245,8.48910682195604e-07,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,4.54789434089434,4.70250724226053e-06,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,5.49099965075296,6.05124469143593e-08,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,1.6871646972277,0.0465692553805826,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,1.56256083344831,0.0598723908849885,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,0.474983680082243,0.317659741558043,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-0.0524214477647357,0.520877265473333,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,1.94332642541503,0.0266936046470563,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-0.0743689173779722,0.529604228255039,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,2.79153610361705,0.00287847926340001,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,4.60656229376815,3.64931502017454e-06,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.75263482745316,0.959397630436659,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.45808523311845,0.926803280921786,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.1912918061015,0.882521020555645,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.61684841935717,0.946252454410451,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-0.810754971587189,0.790762525407756,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.01208739378092,0.977220472988334,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.83301598827393,0.965852864942104,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.05292139999565,0.979305683593033,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.77801487599729,0.997003729621076,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.57546247584417,0.99463208956734,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.4744286411629,0.992909211865084,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.85056510269175,0.997588029020544,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.21253423641461,0.985966564240588,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.63235036327759,0.995427567393132,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.28839985252443,0.988417652418488,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.1999118260104,0.985517774908368,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.12515066928191,0.982596260052818,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.25811849852032,0.987488238732365,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.50684432757599,0.993509133084819,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.20315108490316,0.985634118181691,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.06755060325937,0.98001201641538,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.82697456088656,0.965399203226946,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.21797644324002,0.986156304638127,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.06339353632799,0.979813430395454,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.01476747853916,0.97736260425691,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.95797600373492,0.974184676423771,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-1.74823746800812,0.95901747214828,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.35831949045859,0.990336242098383,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-3.14804231581172,0.999051764476635,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,-2.03832885230916,0.978580011866021,,17192.51,0.8,0,1000,regression,FALSE,FALSE,83
LOCO-DNN,2.90357560464737,0.00205291895357632,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.96435465111807,5.12890663252032e-05,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.23651169785769,0.000708662580146103,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.66944962424203,0.000156047734390838,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,5.01092098258144,5.96567428785453e-07,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,4.69210678669112,2.51075696984115e-06,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.36139354843609,0.00046489841956253,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.6979180282612,0.0455431741725447,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,4.95386235324819,7.75385004809567e-07,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.621750325970281,0.267408847109883,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.46339163896776,0.00032651551496432,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.86995438440009,0.00227448159512368,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.66246588529432,0.000160086928374692,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.829397883095053,0.203936536049542,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.03185547281382,0.0217487781413302,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.5079381283016,0.00647143733847076,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,5.82968104206847,1.10617565979366e-08,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,4.95988499044446,7.54298592717455e-07,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,4.7434955398646,2.00078625449112e-06,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,3.0516893680986,0.00129300924596895,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.22687601972168,0.110659369230443,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.95659995194662,0.0258967712893212,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.09001697354847,0.138511901740648,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.41082857203041,0.079928256160941,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.441396064117,0.0755222806959503,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.48278134766548,0.069857218424864,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.90757396971489,0.0289431152681516,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.12735879174103,0.0173106759946977,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.936147799443322,0.175165879696978,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.48807457396747,0.0691570647910817,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.05709879030978,0.145874032217563,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.18238106517134,0.0151261513998769,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.906852638025774,0.182790750875003,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.0467711700786,0.148237438691873,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.13150504326413,0.12960213822092,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.70776475855791,0.239959727122129,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.77841121537282,0.0384315705194363,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.22569900740925,0.110880269600478,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.12729251643177,0.0173134629997806,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.56969401808759,0.05903748833936,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.0737073430311,0.142127047579157,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.81147821073604,0.0357872908898179,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.4474671312074,0.00762680181466504,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.58100947502083,0.0577319794429456,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,2.54856513591528,0.00578551273399304,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.678500990893627,0.24912117491172,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.545812788932462,0.292902977459204,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,-0.586386445926204,0.720859800172297,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,1.15397231718666,0.124947759728999,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,-0.492104057789653,0.688405894621993,,18193.573,0.8,0,1000,regression,FALSE,FALSE,84
LOCO-DNN,0.547643724326788,0.292275132583664,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,2.30655357661606,0.0110546101767767,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.398930261782942,0.654813828986807,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.85455472073906,7.82080213016519e-05,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.358045066053123,0.639655457517525,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,2.79486611802952,0.00285012281446459,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,2.71010398851185,0.00365672066305802,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,2.21293014762896,0.0140195566949122,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,6.30422517564838,9.15768543861209e-10,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.42526088777687,0.000372976563197468,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,1.91809719669777,0.0282650841650751,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.00377836283590701,0.498494547371225,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,2.42945256189412,0.00800468789148656,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.42355036987334,0.000375199226854066,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.24275368168157,0.000694088234170299,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,7.3251434089732,2.90803921332441e-12,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.93078975656804,5.84048015762539e-05,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,3.53054570124729,0.000257609179471026,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.263032197930497,0.396398946186397,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.599857128517158,0.725358063593643,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.77605521422043,0.780681132459603,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-1.33246459268435,0.907884332420022,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.921556752587106,0.821062147101049,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.189242865041408,0.57495232735074,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.251221234522715,0.599048855451194,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.0220241352937665,0.508774614653056,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.950706442551517,0.828546684196239,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.297526509679824,0.383187468920437,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.127192330621338,0.550541697237946,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.189931290799878,0.424778284750352,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.0681450181690625,0.527130692351448,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.0676884192452433,0.526949185635406,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.841511217719362,0.799464152984085,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.619620562966436,0.26810820669335,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.106303856290532,0.457724178159862,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.634932623013698,0.736899152559202,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.260059133652384,0.39754351613443,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.167338022479555,0.433637006206849,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.298888425035952,0.382668535725196,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.236422685325631,0.406673933366519,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.776847991757098,0.780914555514917,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.730070623906661,0.233102784133521,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.875350914892491,0.191219150868454,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.832413665805816,0.796913333874679,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.587362974975401,0.721187102051422,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,-0.885846568742971,0.811615297303444,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.53276276058669,0.297396112927123,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.357135212814842,0.360684510813442,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,1.08892525009716,0.138751900535123,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,0.372480265276939,0.354965845738974,,17119.16,0.8,0,1000,regression,FALSE,FALSE,85
LOCO-DNN,4.79176830247179,1.61387060658862e-06,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,1.50639293256883,0.0667760255608529,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.329088735142922,0.371217351263775,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,3.39120340121161,0.000419636183231001,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,4.15083179248858,2.45466817602364e-05,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,1.27247861515569,0.102343945500022,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.274549557373405,0.39197356574184,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.796552890318493,0.213330006173801,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,4.45167630130931,7.09056520102679e-06,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.28827727792674,0.613282733982034,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,3.50206371793875,0.000284975014342601,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.157176070231542,0.437632721490594,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.0596411730774424,0.476250637908301,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,1.70491377399811,0.0448855299696404,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,3.26328870440518,0.000648083152574327,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,1.99688675363621,0.0236000647966082,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,2.92908082244982,0.0018982036139568,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.0746610156495719,0.529720288026219,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.808288259093966,0.209944932787834,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,3.60458761824757,0.00019756655098256,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.36771998700505,0.913528833291077,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.65590693997824,0.950341661335085,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.254277474779651,0.600228123368077,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.18816275524802,0.881907308331614,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.22597214321451,0.889171020565092,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.53761725730252,0.704278998301238,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.42687644502313,0.922408691786846,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.885504802762297,0.81152341350968,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.266124917022341,0.604790734431494,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.117148799778357,0.546569856230649,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.577956759476653,0.718026635824329,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.49093920879825,0.687994800686365,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.725881217324372,0.765617789388631,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.233513867154087,0.407801218056686,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.184539871136438,0.573111061692114,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.534376296515715,0.703161144383904,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.049696774685776,0.519793064514359,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.0882795258020379,0.464871643171376,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,1.08505187816903,0.1396057039193,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.431461614632245,0.666700093757052,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.027928466777504,0.511126404060578,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,0.982326445569588,0.163565912287393,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.41990564653628,0.662496307891694,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.978523158165786,0.835498141928673,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.604661125873052,0.726953503447064,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.195930529353219,0.577567765927349,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.661825814184538,0.745575752393553,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.682147397136247,0.752030518765875,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-1.25234918774491,0.89404377408024,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,-0.0588184513021966,0.523422133049686,,17623.648,0.8,0,1000,regression,FALSE,FALSE,86
LOCO-DNN,6.15116898535283,2.07333418061278e-09,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,2.32542039437202,0.0105285906751941,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,4.8556454878279,1.2114944694797e-06,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,0.231641007120975,0.408527434915723,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,3.64684537025445,0.000169481103848367,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,6.462098206129,3.8911057564244e-10,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,-0.981409389403657,0.83620872998545,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,0.903620276605838,0.183644667381659,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,3.9138880282059,6.233379176001e-05,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,0.311358983453014,0.377926831473191,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,5.01719506084149,5.79540028926395e-07,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,0.368186018804732,0.356562940897507,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,0.237519562715644,0.406249050697065,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,4.12249278192545,2.75004419357798e-05,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,2.63092665767585,0.00459097112928828,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,1.39632906029508,0.0820854973933335,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
LOCO-DNN,1.25976175374052,0.10461537063592,,17268.008,0.8,0,1000,regression,FALSE,FALSE,87
