,Method,correlation,n_samples,prob_data,iteration,V1
430,CPI-DNN,0,300,regression_perm,30,0.768421052631579
431,CPI-DNN,0,300,regression_perm,31,0.663157894736842
432,CPI-DNN,0,300,regression_perm,32,0.76842105263158
433,CPI-DNN,0,300,regression_perm,33,0.812631578947369
434,CPI-DNN,0,300,regression_perm,34,0.656842105263158
435,CPI-DNN,0,300,regression_perm,35,0.831578947368422
436,CPI-DNN,0,300,regression_perm,36,0.730526315789474
437,CPI-DNN,0,300,regression_perm,37,0.858947368421053
438,CPI-DNN,0,300,regression_perm,38,0.84421052631579
439,CPI-DNN,0,300,regression_perm,39,0.743157894736843
440,CPI-DNN,0,300,regression_perm,40,0.861052631578948
441,CPI-DNN,0,300,regression_perm,41,0.774736842105264
442,CPI-DNN,0,300,regression_perm,42,0.846315789473685
443,CPI-DNN,0,300,regression_perm,43,0.814736842105264
444,CPI-DNN,0,300,regression_perm,44,0.932631578947368
445,CPI-DNN,0,300,regression_perm,45,0.713684210526316
446,CPI-DNN,0,300,regression_perm,46,0.888421052631579
447,CPI-DNN,0,300,regression_perm,47,0.778947368421053
448,CPI-DNN,0,300,regression_perm,48,0.898947368421053
449,CPI-DNN,0,300,regression_perm,49,0.669473684210526
450,CPI-DNN,0,300,regression_perm,50,0.831578947368421
451,CPI-DNN,0,300,regression_perm,51,0.837894736842106
452,CPI-DNN,0,300,regression_perm,52,0.821052631578948
453,CPI-DNN,0,300,regression_perm,53,0.713684210526317
454,CPI-DNN,0,300,regression_perm,54,0.793684210526316
455,CPI-DNN,0,300,regression_perm,55,0.776842105263159
456,CPI-DNN,0,300,regression_perm,56,0.726315789473684
457,CPI-DNN,0,300,regression_perm,57,0.871578947368421
458,CPI-DNN,0,300,regression_perm,58,0.646315789473685
459,CPI-DNN,0,300,regression_perm,59,0.875789473684211
460,CPI-DNN,0,300,regression_perm,60,0.802105263157895
461,CPI-DNN,0,300,regression_perm,61,0.846315789473684
462,CPI-DNN,0,300,regression_perm,62,0.774736842105263
463,CPI-DNN,0,300,regression_perm,63,0.833684210526316
464,CPI-DNN,0,300,regression_perm,64,0.863157894736842
465,CPI-DNN,0,300,regression_perm,65,0.72421052631579
466,CPI-DNN,0,300,regression_perm,66,0.945263157894737
467,CPI-DNN,0,300,regression_perm,67,0.781052631578948
468,CPI-DNN,0,300,regression_perm,68,0.684210526315789
469,CPI-DNN,0,300,regression_perm,69,0.625263157894736
470,CPI-DNN,0,300,regression_perm,70,0.797894736842106
471,CPI-DNN,0,300,regression_perm,71,0.635789473684211
472,CPI-DNN,0,300,regression_perm,72,0.865263157894737
473,CPI-DNN,0,300,regression_perm,73,0.774736842105263
474,CPI-DNN,0,300,regression_perm,74,0.658947368421053
475,CPI-DNN,0,300,regression_perm,75,0.732631578947369
476,CPI-DNN,0,300,regression_perm,76,0.795789473684211
477,CPI-DNN,0,300,regression_perm,77,0.629473684210527
478,CPI-DNN,0,300,regression_perm,78,0.507368421052632
479,CPI-DNN,0,300,regression_perm,79,0.856842105263158
480,CPI-DNN,0,300,regression_perm,80,0.88
481,CPI-DNN,0,300,regression_perm,81,0.654736842105263
482,CPI-DNN,0,300,regression_perm,82,0.753684210526316
483,CPI-DNN,0,300,regression_perm,83,0.751578947368421
484,CPI-DNN,0,300,regression_perm,84,0.781052631578948
485,CPI-DNN,0,300,regression_perm,85,0.642105263157895
486,CPI-DNN,0,300,regression_perm,86,0.793684210526316
487,CPI-DNN,0,300,regression_perm,87,0.829473684210527
488,CPI-DNN,0,300,regression_perm,88,0.743157894736843
489,CPI-DNN,0,300,regression_perm,89,0.671578947368422
490,CPI-DNN,0,300,regression_perm,90,0.821052631578948
491,CPI-DNN,0,300,regression_perm,91,0.724210526315789
492,CPI-DNN,0,300,regression_perm,92,0.709473684210527
493,CPI-DNN,0,300,regression_perm,93,0.797894736842106
494,CPI-DNN,0,300,regression_perm,94,0.751578947368421
495,CPI-DNN,0,300,regression_perm,95,0.701052631578948
496,CPI-DNN,0,300,regression_perm,96,0.762105263157895
497,CPI-DNN,0,300,regression_perm,97,0.978947368421053
498,CPI-DNN,0,300,regression_perm,98,0.732631578947369
499,CPI-DNN,0,300,regression_perm,99,0.818947368421053
500,CPI-DNN,0,300,regression_perm,100,0.861052631578948
501,CPI-DNN,0.2,300,regression_perm,1,0.770526315789474
502,CPI-DNN,0.2,300,regression_perm,2,0.753684210526316
503,CPI-DNN,0.2,300,regression_perm,3,0.477894736842106
504,CPI-DNN,0.2,300,regression_perm,4,0.726315789473685
505,CPI-DNN,0.2,300,regression_perm,5,0.709473684210527
506,CPI-DNN,0.2,300,regression_perm,6,0.618947368421053
507,CPI-DNN,0.2,300,regression_perm,7,0.787368421052632
508,CPI-DNN,0.2,300,regression_perm,8,0.751578947368422
509,CPI-DNN,0.2,300,regression_perm,9,0.625263157894737
510,CPI-DNN,0.2,300,regression_perm,10,0.732631578947369
511,CPI-DNN,0.2,300,regression_perm,11,0.829473684210527
512,CPI-DNN,0.2,300,regression_perm,12,0.608421052631579
513,CPI-DNN,0.2,300,regression_perm,13,0.631578947368422
514,CPI-DNN,0.2,300,regression_perm,14,0.616842105263158
515,CPI-DNN,0.2,300,regression_perm,15,0.825263157894737
516,CPI-DNN,0.2,300,regression_perm,16,0.440000000000001
517,CPI-DNN,0.2,300,regression_perm,17,0.867368421052632
518,CPI-DNN,0.2,300,regression_perm,18,0.732631578947369
519,CPI-DNN,0.2,300,regression_perm,19,0.823157894736842
520,CPI-DNN,0.2,300,regression_perm,20,0.96
521,CPI-DNN,0.2,300,regression_perm,21,0.690526315789474
522,CPI-DNN,0.2,300,regression_perm,22,0.791578947368421
523,CPI-DNN,0.2,300,regression_perm,23,0.650526315789474
524,CPI-DNN,0.2,300,regression_perm,24,0.707368421052632
525,CPI-DNN,0.2,300,regression_perm,25,0.903157894736842
526,CPI-DNN,0.2,300,regression_perm,26,0.943157894736842
527,CPI-DNN,0.2,300,regression_perm,27,0.76
528,CPI-DNN,0.2,300,regression_perm,28,0.589473684210526
529,CPI-DNN,0.2,300,regression_perm,29,0.665263157894737
530,CPI-DNN,0.2,300,regression_perm,30,0.730526315789474
531,CPI-DNN,0.2,300,regression_perm,31,0.673684210526316
532,CPI-DNN,0.2,300,regression_perm,32,0.829473684210526
533,CPI-DNN,0.2,300,regression_perm,33,0.677894736842106
534,CPI-DNN,0.2,300,regression_perm,34,0.829473684210526
535,CPI-DNN,0.2,300,regression_perm,35,0.732631578947369
536,CPI-DNN,0.2,300,regression_perm,36,0.698947368421053
537,CPI-DNN,0.2,300,regression_perm,37,0.696842105263158
538,CPI-DNN,0.2,300,regression_perm,38,0.741052631578948
539,CPI-DNN,0.2,300,regression_perm,39,0.696842105263159
540,CPI-DNN,0.2,300,regression_perm,40,0.498947368421053
541,CPI-DNN,0.2,300,regression_perm,41,0.637894736842106
542,CPI-DNN,0.2,300,regression_perm,42,0.701052631578947
543,CPI-DNN,0.2,300,regression_perm,43,0.757894736842105
544,CPI-DNN,0.2,300,regression_perm,44,0.427368421052632
545,CPI-DNN,0.2,300,regression_perm,45,0.717894736842105
546,CPI-DNN,0.2,300,regression_perm,46,0.717894736842106
547,CPI-DNN,0.2,300,regression_perm,47,0.701052631578948
548,CPI-DNN,0.2,300,regression_perm,48,0.738947368421053
549,CPI-DNN,0.2,300,regression_perm,49,0.755789473684211
550,CPI-DNN,0.2,300,regression_perm,50,0.717894736842105
551,CPI-DNN,0.2,300,regression_perm,51,0.84842105263158
552,CPI-DNN,0.2,300,regression_perm,52,0.762105263157895
553,CPI-DNN,0.2,300,regression_perm,53,0.692631578947369
554,CPI-DNN,0.2,300,regression_perm,54,0.762105263157895
555,CPI-DNN,0.2,300,regression_perm,55,0.837894736842106
556,CPI-DNN,0.2,300,regression_perm,56,0.854736842105263
557,CPI-DNN,0.2,300,regression_perm,57,0.682105263157895
558,CPI-DNN,0.2,300,regression_perm,58,0.68
559,CPI-DNN,0.2,300,regression_perm,59,0.671578947368421
560,CPI-DNN,0.2,300,regression_perm,60,0.652631578947369
561,CPI-DNN,0.2,300,regression_perm,61,0.677894736842106
562,CPI-DNN,0.2,300,regression_perm,62,0.882105263157895
563,CPI-DNN,0.2,300,regression_perm,63,0.608421052631579
564,CPI-DNN,0.2,300,regression_perm,64,0.816842105263158
565,CPI-DNN,0.2,300,regression_perm,65,0.781052631578947
566,CPI-DNN,0.2,300,regression_perm,66,0.71578947368421
567,CPI-DNN,0.2,300,regression_perm,67,0.814736842105263
568,CPI-DNN,0.2,300,regression_perm,68,0.772631578947368
569,CPI-DNN,0.2,300,regression_perm,69,0.738947368421053
570,CPI-DNN,0.2,300,regression_perm,70,0.646315789473684
571,CPI-DNN,0.2,300,regression_perm,71,0.633684210526316
572,CPI-DNN,0.2,300,regression_perm,72,0.766315789473684
573,CPI-DNN,0.2,300,regression_perm,73,0.797894736842105
574,CPI-DNN,0.2,300,regression_perm,74,0.667368421052632
575,CPI-DNN,0.2,300,regression_perm,75,0.68
576,CPI-DNN,0.2,300,regression_perm,76,0.696842105263158
577,CPI-DNN,0.2,300,regression_perm,77,0.717894736842105
578,CPI-DNN,0.2,300,regression_perm,78,0.926315789473684
579,CPI-DNN,0.2,300,regression_perm,79,0.722105263157896
580,CPI-DNN,0.2,300,regression_perm,80,0.882105263157895
581,CPI-DNN,0.2,300,regression_perm,81,0.545263157894737
582,CPI-DNN,0.2,300,regression_perm,82,0.793684210526316
583,CPI-DNN,0.2,300,regression_perm,83,0.753684210526316
584,CPI-DNN,0.2,300,regression_perm,84,0.623157894736842
585,CPI-DNN,0.2,300,regression_perm,85,0.671578947368421
586,CPI-DNN,0.2,300,regression_perm,86,0.536842105263159
587,CPI-DNN,0.2,300,regression_perm,87,0.654736842105263
588,CPI-DNN,0.2,300,regression_perm,88,0.749473684210527
589,CPI-DNN,0.2,300,regression_perm,89,0.783157894736842
590,CPI-DNN,0.2,300,regression_perm,90,0.770526315789475
591,CPI-DNN,0.2,300,regression_perm,91,0.705263157894737
592,CPI-DNN,0.2,300,regression_perm,92,0.797894736842106
593,CPI-DNN,0.2,300,regression_perm,93,0.835789473684211
594,CPI-DNN,0.2,300,regression_perm,94,0.663157894736842
595,CPI-DNN,0.2,300,regression_perm,95,0.934736842105263
596,CPI-DNN,0.2,300,regression_perm,96,0.833684210526316
597,CPI-DNN,0.2,300,regression_perm,97,0.72421052631579
598,CPI-DNN,0.2,300,regression_perm,98,0.886315789473684
599,CPI-DNN,0.2,300,regression_perm,99,0.728421052631579
600,CPI-DNN,0.2,300,regression_perm,100,0.751578947368422
601,CPI-DNN,0.5,300,regression_perm,1,0.884210526315789
602,CPI-DNN,0.5,300,regression_perm,2,0.873684210526316
603,CPI-DNN,0.5,300,regression_perm,3,0.793684210526316
604,CPI-DNN,0.5,300,regression_perm,4,0.705263157894737
605,CPI-DNN,0.5,300,regression_perm,5,0.671578947368421
606,CPI-DNN,0.5,300,regression_perm,6,0.743157894736842
607,CPI-DNN,0.5,300,regression_perm,7,0.814736842105264
608,CPI-DNN,0.5,300,regression_perm,8,0.753684210526316
609,CPI-DNN,0.5,300,regression_perm,9,0.751578947368422
610,CPI-DNN,0.5,300,regression_perm,10,0.835789473684211
611,CPI-DNN,0.5,300,regression_perm,11,0.88
612,CPI-DNN,0.5,300,regression_perm,12,0.738947368421053
613,CPI-DNN,0.5,300,regression_perm,13,0.787368421052632
614,CPI-DNN,0.5,300,regression_perm,14,0.730526315789475
615,CPI-DNN,0.5,300,regression_perm,15,0.850526315789474
616,CPI-DNN,0.5,300,regression_perm,16,0.473684210526316
617,CPI-DNN,0.5,300,regression_perm,17,0.850526315789474
618,CPI-DNN,0.5,300,regression_perm,18,0.726315789473685
619,CPI-DNN,0.5,300,regression_perm,19,0.829473684210526
620,CPI-DNN,0.5,300,regression_perm,20,0.858947368421053
621,CPI-DNN,0.5,300,regression_perm,21,0.650526315789473
622,CPI-DNN,0.5,300,regression_perm,22,0.789473684210527
623,CPI-DNN,0.5,300,regression_perm,23,0.6
624,CPI-DNN,0.5,300,regression_perm,24,0.772631578947369
625,CPI-DNN,0.5,300,regression_perm,25,0.911578947368421
626,CPI-DNN,0.5,300,regression_perm,26,0.886315789473684
627,CPI-DNN,0.5,300,regression_perm,27,0.863157894736842
628,CPI-DNN,0.5,300,regression_perm,28,0.602105263157895
629,CPI-DNN,0.5,300,regression_perm,29,0.713684210526316
630,CPI-DNN,0.5,300,regression_perm,30,0.703157894736842
631,CPI-DNN,0.5,300,regression_perm,31,0.677894736842106
632,CPI-DNN,0.5,300,regression_perm,32,0.858947368421053
633,CPI-DNN,0.5,300,regression_perm,33,0.690526315789474
634,CPI-DNN,0.5,300,regression_perm,34,0.802105263157895
635,CPI-DNN,0.5,300,regression_perm,35,0.766315789473684
636,CPI-DNN,0.5,300,regression_perm,36,0.751578947368421
637,CPI-DNN,0.5,300,regression_perm,37,0.814736842105264
638,CPI-DNN,0.5,300,regression_perm,38,0.715789473684211
639,CPI-DNN,0.5,300,regression_perm,39,0.738947368421054
640,CPI-DNN,0.5,300,regression_perm,40,0.562105263157895
641,CPI-DNN,0.5,300,regression_perm,41,0.825263157894737
642,CPI-DNN,0.5,300,regression_perm,42,0.713684210526316
643,CPI-DNN,0.5,300,regression_perm,43,0.743157894736843
644,CPI-DNN,0.5,300,regression_perm,44,0.543157894736842
645,CPI-DNN,0.5,300,regression_perm,45,0.76
646,CPI-DNN,0.5,300,regression_perm,46,0.818947368421053
647,CPI-DNN,0.5,300,regression_perm,47,0.755789473684211
648,CPI-DNN,0.5,300,regression_perm,48,0.711578947368421
649,CPI-DNN,0.5,300,regression_perm,49,0.745263157894737
650,CPI-DNN,0.5,300,regression_perm,50,0.833684210526316
651,CPI-DNN,0.5,300,regression_perm,51,0.797894736842106
652,CPI-DNN,0.5,300,regression_perm,52,0.831578947368421
653,CPI-DNN,0.5,300,regression_perm,53,0.690526315789474
654,CPI-DNN,0.5,300,regression_perm,54,0.785263157894737
655,CPI-DNN,0.5,300,regression_perm,55,0.837894736842105
656,CPI-DNN,0.5,300,regression_perm,56,0.831578947368422
657,CPI-DNN,0.5,300,regression_perm,57,0.732631578947369
658,CPI-DNN,0.5,300,regression_perm,58,0.766315789473685
659,CPI-DNN,0.5,300,regression_perm,59,0.730526315789474
660,CPI-DNN,0.5,300,regression_perm,60,0.64
661,CPI-DNN,0.5,300,regression_perm,61,0.686315789473685
662,CPI-DNN,0.5,300,regression_perm,62,0.852631578947369
663,CPI-DNN,0.5,300,regression_perm,63,0.627368421052632
664,CPI-DNN,0.5,300,regression_perm,64,0.749473684210527
665,CPI-DNN,0.5,300,regression_perm,65,0.797894736842105
666,CPI-DNN,0.5,300,regression_perm,66,0.707368421052632
667,CPI-DNN,0.5,300,regression_perm,67,0.829473684210527
668,CPI-DNN,0.5,300,regression_perm,68,0.711578947368421
669,CPI-DNN,0.5,300,regression_perm,69,0.842105263157895
670,CPI-DNN,0.5,300,regression_perm,70,0.694736842105264
671,CPI-DNN,0.5,300,regression_perm,71,0.707368421052632
672,CPI-DNN,0.5,300,regression_perm,72,0.797894736842106
673,CPI-DNN,0.5,300,regression_perm,73,0.829473684210527
674,CPI-DNN,0.5,300,regression_perm,74,0.606315789473685
675,CPI-DNN,0.5,300,regression_perm,75,0.793684210526316
676,CPI-DNN,0.5,300,regression_perm,76,0.76842105263158
677,CPI-DNN,0.5,300,regression_perm,77,0.917894736842105
678,CPI-DNN,0.5,300,regression_perm,78,0.88421052631579
679,CPI-DNN,0.5,300,regression_perm,79,0.713684210526316
680,CPI-DNN,0.5,300,regression_perm,80,0.722105263157895
681,CPI-DNN,0.5,300,regression_perm,81,0.48
682,CPI-DNN,0.5,300,regression_perm,82,0.732631578947369
683,CPI-DNN,0.5,300,regression_perm,83,0.865263157894737
684,CPI-DNN,0.5,300,regression_perm,84,0.56421052631579
685,CPI-DNN,0.5,300,regression_perm,85,0.821052631578948
686,CPI-DNN,0.5,300,regression_perm,86,0.610526315789474
687,CPI-DNN,0.5,300,regression_perm,87,0.837894736842105
688,CPI-DNN,0.5,300,regression_perm,88,0.789473684210527
689,CPI-DNN,0.5,300,regression_perm,89,0.791578947368422
690,CPI-DNN,0.5,300,regression_perm,90,0.810526315789475
691,CPI-DNN,0.5,300,regression_perm,91,0.717894736842106
692,CPI-DNN,0.5,300,regression_perm,92,0.802105263157895
693,CPI-DNN,0.5,300,regression_perm,93,0.945263157894737
694,CPI-DNN,0.5,300,regression_perm,94,0.732631578947369
695,CPI-DNN,0.5,300,regression_perm,95,0.856842105263158
696,CPI-DNN,0.5,300,regression_perm,96,0.852631578947369
697,CPI-DNN,0.5,300,regression_perm,97,0.751578947368421
698,CPI-DNN,0.5,300,regression_perm,98,0.888421052631579
699,CPI-DNN,0.5,300,regression_perm,99,0.757894736842106
700,CPI-DNN,0.5,300,regression_perm,100,0.766315789473684
701,CPI-DNN,0.8,300,regression_perm,1,0.894736842105263
702,CPI-DNN,0.8,300,regression_perm,2,0.806315789473685
703,CPI-DNN,0.8,300,regression_perm,3,0.785263157894737
704,CPI-DNN,0.8,300,regression_perm,4,0.776842105263159
705,CPI-DNN,0.8,300,regression_perm,5,0.738947368421053
706,CPI-DNN,0.8,300,regression_perm,6,0.829473684210527
707,CPI-DNN,0.8,300,regression_perm,7,0.795789473684211
708,CPI-DNN,0.8,300,regression_perm,8,0.783157894736843
709,CPI-DNN,0.8,300,regression_perm,9,0.72842105263158
710,CPI-DNN,0.8,300,regression_perm,10,0.747368421052632
711,CPI-DNN,0.8,300,regression_perm,11,0.92
712,CPI-DNN,0.8,300,regression_perm,12,0.936842105263158
713,CPI-DNN,0.8,300,regression_perm,13,0.597894736842105
714,CPI-DNN,0.8,300,regression_perm,14,0.766315789473685
715,CPI-DNN,0.8,300,regression_perm,15,0.762105263157895
716,CPI-DNN,0.8,300,regression_perm,16,0.616842105263158
717,CPI-DNN,0.8,300,regression_perm,17,0.943157894736842
718,CPI-DNN,0.8,300,regression_perm,18,0.736842105263158
719,CPI-DNN,0.8,300,regression_perm,19,0.709473684210526
720,CPI-DNN,0.8,300,regression_perm,20,0.823157894736842
721,CPI-DNN,0.8,300,regression_perm,21,0.734736842105264
722,CPI-DNN,0.8,300,regression_perm,22,0.762105263157896
723,CPI-DNN,0.8,300,regression_perm,23,0.585263157894737
724,CPI-DNN,0.8,300,regression_perm,24,0.707368421052632
725,CPI-DNN,0.8,300,regression_perm,25,0.84
726,CPI-DNN,0.8,300,regression_perm,26,0.808421052631579
727,CPI-DNN,0.8,300,regression_perm,27,0.835789473684211
728,CPI-DNN,0.8,300,regression_perm,28,0.757894736842106
729,CPI-DNN,0.8,300,regression_perm,29,0.713684210526317
730,CPI-DNN,0.8,300,regression_perm,30,0.728421052631579
731,CPI-DNN,0.8,300,regression_perm,31,0.768421052631579
732,CPI-DNN,0.8,300,regression_perm,32,0.76421052631579
733,CPI-DNN,0.8,300,regression_perm,33,0.703157894736842
734,CPI-DNN,0.8,300,regression_perm,34,0.68
735,CPI-DNN,0.8,300,regression_perm,35,0.762105263157895
736,CPI-DNN,0.8,300,regression_perm,36,0.812631578947369
737,CPI-DNN,0.8,300,regression_perm,37,0.941052631578947
738,CPI-DNN,0.8,300,regression_perm,38,0.688421052631579
739,CPI-DNN,0.8,300,regression_perm,39,0.776842105263159
740,CPI-DNN,0.8,300,regression_perm,40,0.694736842105264
741,CPI-DNN,0.8,300,regression_perm,41,0.882105263157895
742,CPI-DNN,0.8,300,regression_perm,42,0.751578947368422
743,CPI-DNN,0.8,300,regression_perm,43,0.892631578947368
744,CPI-DNN,0.8,300,regression_perm,44,0.614736842105263
745,CPI-DNN,0.8,300,regression_perm,45,0.789473684210527
746,CPI-DNN,0.8,300,regression_perm,46,0.835789473684211
747,CPI-DNN,0.8,300,regression_perm,47,0.781052631578948
748,CPI-DNN,0.8,300,regression_perm,48,0.665263157894737
749,CPI-DNN,0.8,300,regression_perm,49,0.749473684210527
750,CPI-DNN,0.8,300,regression_perm,50,0.842105263157895
751,CPI-DNN,0.8,300,regression_perm,51,0.726315789473685
752,CPI-DNN,0.8,300,regression_perm,52,0.694736842105263
753,CPI-DNN,0.8,300,regression_perm,53,0.791578947368422
754,CPI-DNN,0.8,300,regression_perm,54,0.785263157894738
755,CPI-DNN,0.8,300,regression_perm,55,0.776842105263159
756,CPI-DNN,0.8,300,regression_perm,56,0.774736842105263
757,CPI-DNN,0.8,300,regression_perm,57,0.711578947368421
758,CPI-DNN,0.8,300,regression_perm,58,0.749473684210526
759,CPI-DNN,0.8,300,regression_perm,59,0.814736842105264
760,CPI-DNN,0.8,300,regression_perm,60,0.821052631578948
761,CPI-DNN,0.8,300,regression_perm,61,0.800000000000001
762,CPI-DNN,0.8,300,regression_perm,62,0.776842105263158
763,CPI-DNN,0.8,300,regression_perm,63,0.76421052631579
764,CPI-DNN,0.8,300,regression_perm,64,0.713684210526316
765,CPI-DNN,0.8,300,regression_perm,65,0.642105263157895
766,CPI-DNN,0.8,300,regression_perm,66,0.72421052631579
767,CPI-DNN,0.8,300,regression_perm,67,0.846315789473685
768,CPI-DNN,0.8,300,regression_perm,68,0.835789473684211
769,CPI-DNN,0.8,300,regression_perm,69,0.776842105263158
770,CPI-DNN,0.8,300,regression_perm,70,0.665263157894737
771,CPI-DNN,0.8,300,regression_perm,71,0.728421052631579
772,CPI-DNN,0.8,300,regression_perm,72,0.787368421052632
773,CPI-DNN,0.8,300,regression_perm,73,0.715789473684211
774,CPI-DNN,0.8,300,regression_perm,74,0.673684210526316
775,CPI-DNN,0.8,300,regression_perm,75,0.96421052631579
776,CPI-DNN,0.8,300,regression_perm,76,0.747368421052632
777,CPI-DNN,0.8,300,regression_perm,77,0.840000000000001
778,CPI-DNN,0.8,300,regression_perm,78,0.846315789473685
779,CPI-DNN,0.8,300,regression_perm,79,0.677894736842105
780,CPI-DNN,0.8,300,regression_perm,80,0.682105263157895
781,CPI-DNN,0.8,300,regression_perm,81,0.677894736842106
782,CPI-DNN,0.8,300,regression_perm,82,0.875789473684211
783,CPI-DNN,0.8,300,regression_perm,83,0.823157894736843
784,CPI-DNN,0.8,300,regression_perm,84,0.627368421052631
785,CPI-DNN,0.8,300,regression_perm,85,0.67578947368421
786,CPI-DNN,0.8,300,regression_perm,86,0.785263157894737
787,CPI-DNN,0.8,300,regression_perm,87,0.724210526315789
788,CPI-DNN,0.8,300,regression_perm,88,0.760000000000001
789,CPI-DNN,0.8,300,regression_perm,89,0.865263157894737
790,CPI-DNN,0.8,300,regression_perm,90,0.802105263157896
791,CPI-DNN,0.8,300,regression_perm,91,0.762105263157895
792,CPI-DNN,0.8,300,regression_perm,92,0.793684210526316
793,CPI-DNN,0.8,300,regression_perm,93,0.892631578947368
794,CPI-DNN,0.8,300,regression_perm,94,0.663157894736843
795,CPI-DNN,0.8,300,regression_perm,95,0.928421052631579
796,CPI-DNN,0.8,300,regression_perm,96,0.621052631578947
797,CPI-DNN,0.8,300,regression_perm,97,0.861052631578947
798,CPI-DNN,0.8,300,regression_perm,98,0.905263157894737
799,CPI-DNN,0.8,300,regression_perm,99,0.842105263157895
800,CPI-DNN,0.8,300,regression_perm,100,0.766315789473685
